laptop_timestamp,timestamp_ms,temp_c,humidity_pct,mq2_adc,flame_state,dht_ok,label,experiment
2026-09-11T15:52:54.425,928129,28.60,73.60,196,0,1,normal,baseline
2026-09-11T15:52:56.909,930637,28.70,73.70,197,0,1,normal,baseline
2026-09-11T15:52:59.393,933146,28.60,73.50,195,0,1,normal,baseline
2026-09-11T15:53:01.878,935655,28.70,73.60,195,0,1,normal,baseline
2026-09-11T15:53:04.362,938164,28.70,73.70,196,0,1,normal,baseline
2026-09-11T15:53:06.846,940672,28.70,73.70,196,0,1,normal,baseline
2026-09-11T15:53:09.330,943181,28.70,73.70,194,0,1,normal,baseline
2026-09-11T15:53:11.815,945690,28.70,73.60,195,0,1,normal,baseline
2026-09-11T15:53:14.299,948199,28.70,73.60,196,0,1,normal,baseline
2026-09-11T15:53:16.783,950707,28.70,73.90,196,0,1,normal,baseline
2026-09-11T15:53:19.267,953216,28.60,73.70,196,0,1,normal,baseline
2026-09-11T15:53:21.752,955725,28.70,73.70,196,0,1,normal,baseline
2026-09-11T15:53:24.236,958233,28.60,73.90,196,0,1,normal,baseline
2026-09-11T15:53:26.704,960742,28.60,73.80,197,0,1,normal,baseline
2026-09-11T15:53:29.188,963251,28.60,73.90,196,0,1,normal,baseline
2026-09-11T15:53:31.673,965760,28.60,73.80,196,0,1,normal,baseline
2026-09-11T15:53:34.157,968268,28.60,73.90,195,0,1,normal,baseline
2026-09-11T15:53:36.641,970777,28.60,73.80,196,0,1,normal,baseline
2026-09-11T15:53:39.126,973286,28.60,73.90,194,0,1,normal,baseline
2026-09-11T15:53:41.610,975795,28.60,73.70,195,0,1,normal,baseline
2026-09-11T15:53:44.094,978303,28.60,74.00,195,0,1,normal,baseline
2026-09-11T15:53:46.579,980812,28.70,74.00,196,0,1,normal,baseline
2026-09-11T15:53:49.063,983321,28.60,73.90,194,0,1,normal,baseline
2026-09-11T15:53:51.546,985829,28.60,73.90,193,0,1,normal,baseline
2026-09-11T15:53:54.031,988338,28.60,73.90,192,0,1,normal,baseline
2026-09-11T15:53:56.515,990847,28.70,73.90,192,0,1,normal,baseline
2026-09-11T15:53:59.000,993356,28.60,74.00,193,0,1,normal,baseline
2026-09-11T15:54:01.484,995864,28.60,73.90,195,0,1,normal,baseline
2026-09-11T15:54:03.968,998373,28.60,73.90,197,0,1,normal,baseline
2026-09-11T15:54:06.453,1000882,28.60,73.90,197,0,1,normal,baseline
2026-09-11T15:54:08.937,1003391,28.60,73.80,196,0,1,normal,baseline
2026-09-11T15:54:11.421,1005900,28.70,73.80,196,0,1,normal,baseline
2026-09-11T15:54:13.905,1008408,28.70,73.60,196,0,1,normal,baseline
2026-09-11T15:54:16.390,1010917,28.70,73.70,197,0,1,normal,baseline
2026-09-11T15:54:18.874,1013426,28.70,73.80,197,0,1,normal,baseline
2026-09-11T15:54:21.358,1015935,28.70,73.80,197,0,1,normal,baseline
2026-09-11T15:54:23.842,1018444,28.70,73.80,196,0,1,normal,baseline
2026-09-11T15:54:26.327,1020952,28.60,73.70,196,0,1,normal,baseline
2026-09-11T15:54:28.811,1023461,28.60,73.80,197,0,1,normal,baseline
2026-09-11T15:54:31.295,1025970,28.60,73.90,196,0,1,normal,baseline
2026-09-11T15:54:33.779,1028479,28.60,73.80,196,0,1,normal,baseline
2026-09-11T15:54:36.264,1030988,28.60,73.90,196,0,1,normal,baseline
2026-09-11T15:54:38.748,1033496,28.60,73.80,197,0,1,normal,baseline
2026-09-11T15:54:41.232,1036005,28.70,73.80,197,0,1,normal,baseline
2026-09-11T15:54:43.716,1038514,28.70,73.80,197,0,1,normal,baseline
