source_file,window_number,mq2_last,temp_last,humidity_last,flame_last,mq2_mean,mq2_std,mq2_min,mq2_max,mq2_range,mq2_delta,mq2_slope_per_s,temp_mean,temp_std,temp_delta,temp_slope_per_s,humidity_mean,humidity_std,humidity_delta,humidity_slope_per_s,flame_count,flame_fraction,critical_count,label,anomaly_label,phase,window_duration_s
sentinel_data_20260911_165323.csv,34,205,28.3,73.4,0,204.7,0.6403124237432849,203,205,2,0,0.036233196854964636,28.310000000000002,0.05385164807134461,0.0,-0.0026571011026958464,73.4,0.11832159566199399,0.10000000000000853,0.0053142022053972345,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,35,209,28.3,73.5,0,203.1,3.080584360149872,199,209,10,4,0.13769152148697206,28.330000000000002,0.04582575694955742,0.0,-0.0012077784775552799,73.39999999999999,0.1,0.0,-0.0009659840297618357,0,0.0,0,normal,0,unknown,22.58199999999988
sentinel_data_20260911_165323.csv,36,211,28.4,73.3,0,211.4,1.2,210,214,4,0,-0.10628404410787817,28.369999999999997,0.04582575694955742,0.09999999999999787,0.0021739918112981594,73.35999999999999,0.06633249580711066,0.0,-0.0019324371655980409,0,0.0,0,normal,0,unknown,22.58100000000013
sentinel_data_20260911_165323.csv,37,211,28.4,73.2,0,210.5,0.5,210,211,1,1,-0.016908825198975977,28.380000000000003,0.03999999999999915,0.0,-0.0019324371655970707,73.22,0.05999999999999943,-0.09999999999999432,0.002415546456997995,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,38,205,28.3,73.0,0,208.7,2.758622844826744,204,211,7,-6,-0.33576095752261786,28.369999999999997,0.04582575694955742,-0.09999999999999787,-0.005072647559694761,73.12,0.060000000000002274,-0.20000000000000284,-0.00483109291399523,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,39,221,28.3,73.2,0,214.7,6.3095166217389425,205,221,16,16,0.7753904126961118,28.380000000000003,0.03999999999999915,-0.09999999999999787,-0.0019324371655971612,73.14,0.10198039027185603,0.10000000000000853,-0.0033817650397963655,0,0.0,0,normal,0,unknown,22.58100000000013
sentinel_data_20260911_165323.csv,40,220,28.4,73.2,0,221.8,1.32664991614216,220,224,4,-2,-0.08695967245189817,28.389999999999997,0.02999999999999936,0.0,-0.00169088251989815,73.17000000000002,0.045825756949562306,0.0,-0.0021739918112970817,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,41,225,28.4,73.1,0,224.6,1.4966629547095762,221,226,5,4,0.11594622993587134,28.340000000000003,0.048989794855662516,0.09999999999999787,0.0033817650397956595,73.16000000000001,0.08000000000000149,-0.10000000000000853,-0.0009662185827998367,0,0.0,0,normal,0,unknown,22.58100000000013
sentinel_data_20260911_165323.csv,42,228,28.4,73.0,0,227.9,2.7367864366808017,224,231,7,3,0.2874500283826765,28.389999999999997,0.02999999999999936,0.0,0.0012077732284996481,73.1,0.07745966692414945,-0.20000000000000284,-0.005797311496789534,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,43,234,28.4,73.0,0,226.1,6.833008122342604,211,234,23,5,0.2150125718330714,28.389999999999997,0.02999999999999936,0.0,-0.0002415213826202662,72.94,0.09165151389911594,0.09999999999999432,0.005797668603297807,0,0.0,0,normal,0,unknown,22.579999999999927
